"playerID","HallOfFame_years_on_ballot","HallOfFame_max_ballots_cast","HallOfFame_max_needed","HallOfFame_max_votes","HallOfFame_inducted","birthYear","birthMonth","birthDay","birthCountry","birthState","birthCity","deathYear","deathMonth","deathDay","deathCountry","deathState","deathCity","nameFirst","nameLast","nameGiven","weight","height","bats","throws","debut","finalGame","retroID","bbrefID","Batting_total_seasons","Batting_total_teams","Batting_G","Batting_AB","Batting_R","Batting_H","Batting_2B","Batting_3B","Batting_HR","Batting_RBI","Batting_SB","Batting_CS","Batting_BB","Batting_SO","Batting_IBB","Batting_HBP","Batting_SH","Batting_SF","Batting_GIDP","Fielding_G","Fielding_GS","Fielding_InnOuts","Fielding_PO","Fielding_A","Fielding_E","Fielding_DP","Fielding_PB","Fielding_WP","Fielding_SB","Fielding_CS","Awards_PitchingTripleCrown","Awards_TripleCrown","Awards_BaseballMagazineAllStar","Awards_MostValuablePlayer","Awards_TSNAllStar","Awards_TSNGuideMVP","Awards_TSNMajorLeaguePlayerOfTheYear","Awards_TSNPitcherOfTheYear","Awards_TSNPlayerOfTheYear","Awards_RookieOfTheYear","Awards_BabeRuthAward","Awards_LouGehrigMemorialAward","Awards_WorldSeriesMVP","Awards_CyYoungAward","Awards_GoldGlove","Awards_FiremanOfTheYear","Awards_AlLStarGameMVP","Awards_HutchAward","Awards_RobertoClemnteAward","Awards_RolaidsReliefManAward","Awards_NLCSMVP","Awards_ALCSMVP","Awards_SilverSluger","Awards_BranchRickeyAward","Awards_HankAaronAward","Awards_TSNReliverOfTheYear","Awards_ComebackPlayerOfTheYear","Awards_OutstandingDHAward","Awards_RelieverOfTheYear","AllstarGames","position","position.c","position.1b","position.2b","position.3b","position.ss","position.lf","position.cf","position.rf","Batting_1B","Batting_Average","Slugging","OPS","ISO","wOBA","R.perAB","H.perAB","singles.perAB","doubles.perAB","triples.perAB","HR.perAB","RBI.perAB","SB.perAB","CS.perAB","BB.perAB","SO.perAB","IBB.perAB","HBP.perAB","SH.perAB","SF.perAB","GIDP.perAB","TotalAllStarAwards","debutYear"
"brosisc01",1,545,409,0,"N",1966,8,15,"USA","OR","Hillsboro",NA,NA,NA,"","","","Scott","Brosius","Scott David",200,73,"R","R",1991-08-07,2001-10-06,"bross001","brosisc01",11,2,1146,3889,544,1001,200,8,141,531,57,30,348,699,12,47,31,41,84,1209,1054,28295,1219,1821,119,222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"3b",0,0,0,1,0,0,0,0,652,0.257392645924402,0.421702237078941,0.322774566473988,0.164309591154538,0.205666728495247,0.13988171766521,0.257392645924402,0.16765235278992,0.0514271020827976,0.00205708408331191,0.0362561069683723,0.136538956029828,0.0146567240935973,0.00771406531241964,0.0894831576240679,0.179737721779378,0.00308562612496786,0.0120853689894574,0.00797120082283363,0.0105425559269735,0.021599382874775,1,1991
"maynebr01",0,0,0,0,"N",1968,4,19,"USA","CA","Loma Linda",NA,NA,NA,"","","","Brent","Mayne","Brent Danem",195,73,"L","R",1990-09-18,2004-10-02,"maynb001","maynebr01",15,7,1279,3614,359,951,178,8,38,403,18,27,370,580,55,21,41,38,119,1154,1001,26820,6192,466,45,60,51,187,651,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,727,0.263143331488655,0.348367459878251,0.331931733860994,0.085224128389596,0.15448184553661,0.0993359158826785,0.263143331488655,0.201162147205313,0.0492529053680133,0.00221361372440509,0.0105146651909242,0.111510791366906,0.00498063087991146,0.00747094631986718,0.102379634753735,0.160486995019369,0.015218594355285,0.00581073602656336,0.0113447703375761,0.0105146651909242,0.0329275041505257,0,1990
"gamblos01",1,443,333,0,"N",1949,12,20,"USA","AL","Ramer",NA,NA,NA,"","","","Oscar","Gamble","Oscar Charles",160,71,"L","R",1969-08-27,1985-08-08,"gambo001","gamblos01",17,7,1584,4502,656,1195,188,31,200,666,47,37,610,546,62,43,12,30,64,819,724,18649,1412,59,35,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rf",0,0,0,0,0,0,0,1,776,0.265437583296313,0.454242558862728,0.356412729026037,0.188804975566415,0.231762404840914,0.145713016437139,0.265437583296313,0.172367836517104,0.0417592181252777,0.00688582852065749,0.0444247001332741,0.147934251443803,0.0104398045313194,0.00821856952465571,0.135495335406486,0.121279431363838,0.013771657041315,0.00955131052865393,0.00266548200799645,0.00666370501999112,0.0142159040426477,0,1969
"mazzile01",0,0,0,0,"N",1955,3,25,"USA","NY","New York",NA,NA,NA,"","","","Lee","Mazzilli","Lee Louis",180,73,"B","R",1976-09-07,1989-09-29,"mazzl001","mazzile01",14,5,1475,4124,571,1068,191,24,93,460,197,90,642,627,41,20,12,33,63,1083,958,25509,3425,131,51,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"cf",0,0,0,0,0,0,1,0,760,0.258971871968962,0.384578079534433,0.358995642249429,0.12560620756547,0.203758057764755,0.138457807953443,0.258971871968962,0.184287099903007,0.0463142580019399,0.005819592628516,0.0225509214354995,0.111542192046557,0.0477691561590689,0.021823472356935,0.155674102812803,0.152036857419981,0.00994180407371484,0.00484966052376334,0.002909796314258,0.00800193986420951,0.0152764306498545,0,1976
"floydcl01",1,549,412,0,"N",1972,12,5,"USA","IL","Chicago",NA,NA,NA,"","","","Cliff","Floyd","Cornelius Clifford",220,77,"L","R",1993-09-18,2009-06-17,"floyc001","floydcl01",17,7,1621,5319,824,1479,340,23,233,865,148,43,601,1064,87,91,4,48,85,1368,1267,32504,2881,133,63,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"lf",0,0,0,0,0,1,0,0,883,0.278059785673999,0.482045497273924,0.358309952137316,0.203985711599925,0.244074581379772,0.154916337657454,0.278059785673999,0.166008648242151,0.0639217898101147,0.00432412107539011,0.0438052265463433,0.162624553487498,0.0278247790938146,0.00808422635833803,0.112991163752585,0.200037601052829,0.0163564579808235,0.017108479037413,0.000752021056589585,0.00902425267907501,0.0159804474525287,0,1993
"ceronri01",0,0,0,0,"N",1954,5,19,"USA","NJ","Newark",NA,NA,NA,"","","","Rick","Cerone","Richard Aldo",192,71,"R","R",1975-08-17,1992-07-10,"ceror001","ceronri01",18,8,1329,4069,393,998,190,15,59,436,6,22,320,450,9,24,48,43,118,1286,1135,30373,6555,536,70,59,99,383,705,413,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,734,0.245269107888916,0.342836077660359,0.301166965888689,0.0975669697714426,0.15443809309647,0.0965839272548538,0.245269107888916,0.180388301794053,0.04669451953797,0.00368640943720816,0.0144998771196854,0.107151634308184,0.00147456377488326,0.00540673384123863,0.0786434013271074,0.110592283116245,0.0022118456623249,0.00589825509953306,0.0117965101990661,0.0105677070533301,0.0289997542393709,1,1975
"parenma01",0,0,0,0,"N",1961,9,16,"USA","OR","Ashland",NA,NA,NA,"","","","Mark","Parent","Mark Alan",215,77,"R","R",1986-09-20,1998-09-01,"parem001","parenma01",13,7,474,1303,112,279,50,0,53,168,3,3,98,319,8,2,12,13,28,429,365,9683,2268,196,25,28,25,135,255,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,176,0.214121258633922,0.374520337682272,0.267655367231638,0.16039907904835,0.1804515625,0.0859554873369148,0.214121258633922,0.135072908672295,0.0383729854182655,0,0.0406753645433615,0.128933231005372,0.00230237912509593,0.00230237912509593,0.0752110514198005,0.244819646968534,0.00613967766692249,0.00153491941673062,0.00920951650038373,0.00997697620874904,0.0214888718342287,0,1986
"blakeca01",1,442,332,0,"N",1973,8,23,"USA","IA","Des Moines",NA,NA,NA,"","","","Casey","Blake","William Casey",205,74,"R","R",1999-08-14,2011-08-31,"blakc001","blakeca01",13,5,1265,4500,644,1186,264,18,167,616,36,37,445,1037,37,72,27,47,107,1283,1175,31449,1706,1753,125,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3b",0,0,0,1,0,0,0,0,737,0.263555555555556,0.441555555555556,0.33629541864139,0.178,0.221692580067635,0.143111111111111,0.263555555555556,0.163777777777778,0.0586666666666667,0.004,0.0371111111111111,0.136888888888889,0.008,0.00822222222222222,0.0988888888888889,0.230444444444444,0.00822222222222222,0.016,0.006,0.0104444444444444,0.0237777777777778,0,1999
"wardtu01",0,0,0,0,"N",1965,4,11,"USA","FL","Orlando",NA,NA,NA,"","","","Turner","Ward","Turner Max",200,74,"B","R",1990-09-10,2001-07-27,"wardt001","wardtu01",12,6,626,1548,210,389,73,11,39,219,33,15,186,247,11,13,20,22,36,512,359,10396,916,31,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rf",0,0,0,0,0,0,0,1,266,0.251291989664083,0.388242894056848,0.332391181458451,0.136950904392765,0.196959499431172,0.135658914728682,0.251291989664083,0.171834625322997,0.0471576227390181,0.00710594315245478,0.0251937984496124,0.141472868217054,0.0213178294573643,0.00968992248062015,0.12015503875969,0.159560723514212,0.00710594315245478,0.00839793281653747,0.0129198966408269,0.0142118863049096,0.0232558139534884,0,1990
"jamesch02",0,0,0,0,"N",1962,10,4,"USA","TX","Rusk",NA,NA,NA,"","","","Chris","James","Donald Chris",195,73,"R","R",1986-04-23,1995-10-01,"jamec001","jamesch02",10,8,946,3040,343,794,145,24,90,386,27,17,193,490,14,21,15,25,69,631,566,14510,1189,102,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"lf",0,0,0,0,0,1,0,0,535,0.261184210526316,0.413486842105263,0.307410795974382,0.152302631578947,0.18326156202144,0.112828947368421,0.261184210526316,0.175986842105263,0.0476973684210526,0.00789473684210526,0.0296052631578947,0.126973684210526,0.00888157894736842,0.00559210526315789,0.0634868421052632,0.161184210526316,0.00460526315789474,0.00690789473684211,0.00493421052631579,0.00822368421052632,0.0226973684210526,0,1986
"lewisda01",0,0,0,0,"N",1967,8,28,"USA","CA","Berkeley",NA,NA,NA,"","","","Darren","Lewis","Darren Joel",180,72,"R","R",1990-08-21,2002-07-30,"lewid001","lewisda01",13,7,1354,4081,607,1021,137,37,27,342,247,107,403,514,1,48,101,19,58,1273,1024,28449,2779,42,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cf",0,0,0,0,0,0,1,0,820,0.250183778485665,0.32173486890468,0.323445396616128,0.071551090419015,0.148461098901099,0.148738054398432,0.250183778485665,0.200931144327371,0.0335702033815241,0.00906640529282039,0.00661602548395001,0.0838029894633668,0.0605243812790983,0.026219063954913,0.0987503062974761,0.125949522175937,0.000245037980887037,0.0117618230825778,0.0247488360695908,0.00465572163685371,0.0142122028914482,0,1990
"fostege01",4,460,345,29,"N",1948,12,1,"USA","AL","Tuscaloosa",NA,NA,NA,"","","","George","Foster","George Arthur",180,73,"R","R",1969-09-10,1986-09-06,"fostg001","fostege01",18,4,1977,7023,986,1925,307,47,348,1239,51,31,666,1419,106,52,3,68,196,1882,1789,47797,3809,119,62,28,0,0,0,0,0,0,0,1,4,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,"lf",0,0,0,0,0,1,0,0,1223,0.274099387726043,0.479851915135982,0.338455628121398,0.205752527409939,0.224567493184474,0.140395842232664,0.274099387726043,0.174142104513741,0.0437135127438417,0.00669229673928521,0.0495514737291756,0.176420333190944,0.00726185390858607,0.00441406806208173,0.0948312686885946,0.202050405809483,0.015093264986473,0.00740424320091129,0.000427167876975651,0.00968247187811477,0.0279083012957426,4,1969
"hubbagl01",0,0,0,0,"N",1957,9,25,"Germany","","Hahn",NA,NA,NA,"","","","Glenn","Hubbard","Glenn Dee",150,69,"R","R",1978-07-14,1989-07-29,"hubbg001","hubbagl01",12,2,1354,4441,545,1084,214,22,70,448,35,35,539,640,53,33,70,39,83,1332,1272,33618,2795,4444,127,975,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2b",0,0,1,0,0,0,0,0,778,0.244089169106057,0.349470839900923,0.327790973871734,0.105381670794866,0.17660900180036,0.122720108083765,0.244089169106057,0.175185768970952,0.0481873451925242,0.00495383922539968,0.0157622157171808,0.100878180589957,0.00788110785859041,0.00788110785859041,0.121369061022292,0.144111686557082,0.0119342490430083,0.00743075883809953,0.0157622157171808,0.00878180589957217,0.0186894843503715,1,1978
"squirmi01",0,0,0,0,"N",1952,3,5,"USA","MI","Kalamazoo",NA,NA,NA,"","","","Mike","Squires","Michael Lynn",185,71,"L","L",1975-09-01,1985-09-24,"squim001","squirmi01",10,1,779,1580,211,411,53,10,6,141,45,28,143,108,13,5,38,12,31,710,363,11655,4163,332,23,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1b",0,1,0,0,0,0,0,0,342,0.260126582278481,0.317721518987342,0.321264367816092,0.0575949367088607,0.127277707006369,0.133544303797468,0.260126582278481,0.216455696202532,0.0335443037974684,0.00632911392405063,0.00379746835443038,0.0892405063291139,0.0284810126582278,0.0177215189873418,0.090506329113924,0.0683544303797468,0.00822784810126582,0.00316455696202532,0.0240506329113924,0.00759493670886076,0.019620253164557,0,1975
"hortowi01",1,425,319,4,"N",1942,10,18,"USA","VA","Arno",NA,NA,NA,"","","","Willie","Horton","William Wattison",209,71,"R","R",1963-09-10,1980-10-05,"hortw101","hortowi01",18,6,2028,7298,873,1993,284,40,325,1163,20,38,620,1313,95,58,17,59,195,1191,1167,29745,1921,60,58,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"lf",0,0,0,0,0,1,0,0,1344,0.273088517402028,0.456563442038915,0.332420659614188,0.183474924636887,0.205529244332494,0.11962181419567,0.273088517402028,0.184160043847629,0.0389147711701836,0.00548095368594135,0.0445327486982735,0.159358728418745,0.00274047684297068,0.00520690600164429,0.084954782132091,0.179912304741025,0.0130172650041107,0.00794738284461496,0.00232940531652508,0.0080844066867635,0.0267196492189641,2,1963
"roofph01",0,0,0,0,"N",1941,3,5,"USA","KY","Paducah",NA,NA,NA,"","","","Phil","Roof","Phillip Anthony",190,74,"R","R",1961-04-29,1977-05-30,"roofp101","roofph01",15,9,857,2151,190,463,69,13,43,210,11,10,184,504,18,23,40,6,68,838,689,17844,4155,356,63,49,57,174,330,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,338,0.215248721524872,0.319386331938633,0.2834179357022,0.104137610413761,0.153542369991475,0.0883310088331009,0.215248721524872,0.157136215713622,0.0320781032078103,0.00604370060437006,0.0199907019990702,0.097629009762901,0.00511390051139005,0.00464900046490005,0.0855416085541609,0.234309623430962,0.00836820083682008,0.0106927010692701,0.0185960018596002,0.00278940027894003,0.0316132031613203,0,1961
"saxst01",1,499,375,2,"N",1960,1,29,"USA","CA","Sacramento",NA,NA,NA,"","","","Steve","Sax","Stephen Louis",185,71,"R","R",1981-08-18,1994-05-08,"sax-s001","saxst01",14,4,1769,6940,913,1949,278,47,54,550,444,178,556,584,47,24,75,37,146,1719,1695,44712,3617,4817,190,998,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,"2b",0,0,1,0,0,0,0,0,1570,0.280835734870317,0.357780979827089,0.33465660976578,0.0769452449567724,0.139906524633822,0.131556195965418,0.280835734870317,0.226224783861671,0.0400576368876081,0.00677233429394813,0.00778097982708934,0.0792507204610951,0.0639769452449568,0.0256484149855908,0.0801152737752161,0.084149855907781,0.00677233429394813,0.00345821325648415,0.010806916426513,0.0053314121037464,0.0210374639769452,1,1981
"lezcasi01",0,0,0,0,"N",1953,11,28,"P.R.","","Arecibo",NA,NA,NA,"","","","Sixto","Lezcano","Sixto Joaquin",165,70,"R","R",1974-09-10,1985-09-29,"lezcs001","lezcasi01",12,5,1291,4134,560,1122,184,34,148,591,37,31,576,768,37,19,39,46,96,1196,1128,29968,2401,106,51,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rf",0,0,0,0,0,0,0,1,756,0.271407837445573,0.439767779390421,0.359581151832461,0.168359941944848,0.222143689320388,0.135462022254475,0.271407837445573,0.182873730043541,0.0445089501693275,0.00822447992259313,0.0358006773101113,0.142960812772134,0.00895016932752782,0.00749879051765844,0.13933236574746,0.18577648766328,0.00895016932752782,0.00459603289791969,0.00943396226415094,0.0111272375423319,0.02322206095791,0,1974
"guerrvl01",1,442,332,317,"N",1975,2,9,"D.R.","Peravia","Nizao",NA,NA,NA,"","","","Vladimir","Guerrero","Vladimir",235,75,"R","R",1996-09-19,2011-09-28,"guerv001","guerrvl01",16,5,2147,8155,1328,2590,477,46,449,1496,181,94,737,985,250,103,0,64,277,1608,1603,41352,3170,126,125,32,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,9,"rf",0,0,0,0,0,0,0,1,1618,0.317596566523605,0.552544451256898,0.378628987746992,0.234947884733293,0.247250130548303,0.162844880441447,0.317596566523605,0.198405885959534,0.0584917228694053,0.00564071122011036,0.0550582464745555,0.183445738810546,0.0221949724095647,0.0115266707541386,0.0903740036787247,0.120784794604537,0.0306560392397302,0.0126302881667689,0,0.00784794604537094,0.0339668914776211,6,1996
"bumbral01",1,443,333,0,"N",1947,4,21,"USA","VA","Fredericksburg",NA,NA,NA,"","","","Al","Bumbry","Alonza Benjamin",170,68,"L","R",1972-09-05,1985-10-05,"bumba001","bumbral01",14,2,1496,5053,778,1422,220,52,54,402,254,92,471,709,30,21,44,30,74,1241,1140,29974,2975,68,44,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"cf",0,0,0,0,0,0,1,0,1096,0.281416980011874,0.377597466851375,0.343318385650224,0.0961804868395013,0.16120519386835,0.15396793983772,0.281416980011874,0.216900850979616,0.0435384919849594,0.010290916287354,0.0106867207599446,0.0795566989906986,0.0502671680189986,0.0182070057391649,0.0932119532950722,0.140312685533347,0.0059370670888581,0.00415594696220067,0.00870769839699189,0.0059370670888581,0.01464476548585,1,1972
"shumpte01",0,0,0,0,"N",1966,8,16,"USA","KY","Paducah",NA,NA,NA,"","","","Terry","Shumpert","Terrance Darnell",190,71,"R","R",1990-05-01,2003-09-28,"shumt001","shumpte01",14,6,854,1969,295,497,109,26,49,223,85,29,166,369,5,24,32,22,33,698,494,13423,973,1209,61,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2b",0,0,1,0,0,0,0,0,313,0.252412392077197,0.408836973082783,0.314993122420908,0.156424581005587,0.202075551470588,0.149822244794312,0.252412392077197,0.158963941086846,0.0553580497714576,0.0132046724225495,0.0248857287963433,0.113255459624175,0.0431691213814119,0.0147282884713052,0.0843067546978161,0.187404773996953,0.00253936008125952,0.0121889283900457,0.0162519045200609,0.0111731843575419,0.0167597765363128,0,1990
"evansda01",1,460,345,8,"N",1947,5,26,"USA","CA","Pasadena",NA,NA,NA,"","","","Darrell","Evans","Darrell Wayne",200,74,"L","R",1969-04-20,1989-10-01,"evand001","evansda01",21,3,2687,8973,1344,2223,329,36,414,1354,98,68,1605,1410,141,35,34,90,133,2404,2217,59273,7964,3929,329,846,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"3b",0,0,0,1,0,0,0,0,1444,0.247743229689067,0.430848099855121,0.360926842941231,0.183104870166054,0.237626036735467,0.149782681377466,0.247743229689067,0.160927226122813,0.0366655522121921,0.00401203610832497,0.0461384152457372,0.150897135852,0.0109216538504402,0.00757829042683606,0.178869943162822,0.157138080909395,0.0157138080909395,0.0039005906608715,0.00378914521341803,0.0100300902708124,0.0148222445113117,1,1969
"belanma01",1,427,321,16,"N",1944,6,8,"USA","MA","Pittsfield",1998,10,6,"USA","NY","New York","Mark","Belanger","Mark Henry",170,73,"R","R",1965-08-07,1982-10-02,"belam101","belanma01",18,2,2016,5784,676,1316,175,33,20,389,167,75,576,839,22,42,155,45,83,1971,1691,46391,3040,5831,211,1061,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"ss",0,0,0,0,1,0,0,0,1088,0.227524204702628,0.279564315352697,0.29998448890957,0.0520401106500692,0.128711501945525,0.116874135546335,0.227524204702628,0.188105117565698,0.0302558782849239,0.00570539419087137,0.00345781466113416,0.0672544951590595,0.0288727524204703,0.0129668049792531,0.0995850622406639,0.145055325034578,0.00380359612724758,0.00726141078838174,0.0267980636237898,0.00778008298755187,0.0143499308437068,1,1965
"slaugdo01",0,0,0,0,"N",1958,9,11,"USA","CA","Long Beach",NA,NA,NA,"","","","Don","Slaught","Donald Martin",190,73,"R","R",1982-07-06,1997-05-19,"slaud001","slaugdo01",16,7,1327,4063,415,1151,235,28,77,476,18,15,311,559,28,42,48,38,115,1238,1083,28950,6158,477,87,71,92,306,843,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,811,0.283288210681762,0.411764705882353,0.337674000898069,0.128476495200591,0.181500406687754,0.10214127492001,0.283288210681762,0.199606202313561,0.0578390351956682,0.00689145951267536,0.0189515136598572,0.117154811715481,0.00443022397243416,0.0036918533103618,0.0765444253015014,0.137583066699483,0.00689145951267536,0.010337189269013,0.0118139305931578,0.00935269505291656,0.0283042087127738,0,1982
"montgbo01",0,0,0,0,"N",1944,4,16,"USA","TN","Nashville",NA,NA,NA,"","","","Bob","Montgomery","Robert Edward",195,73,"R","R",1970-09-06,1979-09-09,"montb101","montgbo01",10,1,387,1185,125,306,50,8,23,156,6,2,64,268,7,7,13,16,34,367,313,8636,1661,138,33,22,23,91,203,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,225,0.258227848101266,0.372151898734177,0.296383647798742,0.113924050632911,0.149537549407115,0.105485232067511,0.258227848101266,0.189873417721519,0.0421940928270042,0.00675105485232068,0.0194092827004219,0.131645569620253,0.00506329113924051,0.00168776371308017,0.0540084388185654,0.226160337552743,0.00590717299578059,0.00590717299578059,0.0109704641350211,0.0135021097046414,0.0286919831223629,0,1970
"bucknbi01",1,470,353,10,"N",1949,12,14,"USA","CA","Vallejo",NA,NA,NA,"","","","Bill","Buckner","William Joseph",185,72,"L","L",1969-09-21,1990-05-30,"buckb001","bucknbi01",22,5,2517,9397,1077,2715,498,49,174,1208,183,73,450,453,111,42,47,97,247,2199,2112,55942,15126,1379,146,1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1b",0,1,0,0,0,0,0,0,1994,0.288921996381824,0.407896137065021,0.321149609453235,0.118974140683197,0.153824526582278,0.114611046078536,0.288921996381824,0.212195381504736,0.0529956369053953,0.00521443013727785,0.0185165478344152,0.128551665425136,0.0194743003086091,0.00776843673512823,0.0478876237096946,0.0482068745344259,0.011812280515058,0.00446951154623816,0.00500159625412366,0.0103224433329786,0.0262849845695435,0,1969
"kaplega01",0,0,0,0,"N",1975,7,31,"USA","CA","Hollywood",NA,NA,NA,"","","","Gabe","Kapler","Gabriel Stefan",190,74,"R","R",1998-09-20,2010-08-14,"kaplg001","kaplega01",12,6,1104,2983,443,799,176,16,82,386,77,30,269,480,6,17,20,25,68,1012,770,21378,1872,52,34,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cf",0,0,0,0,0,0,1,0,525,0.267851156553805,0.42004693261817,0.329386763812993,0.152195776064365,0.201398418491484,0.14850821320818,0.267851156553805,0.175997318136105,0.0590010056989608,0.00536372779081462,0.0274891049279249,0.129399932953403,0.0258129399932953,0.0100569896077774,0.0901776734830707,0.160911833724438,0.00201139792155548,0.00569896077774053,0.00670465973851827,0.00838082467314784,0.0227958431109621,0,1998
"smithlo01",1,499,375,1,"N",1955,12,22,"USA","IL","Chicago",NA,NA,NA,"","","","Lonnie","Smith","Lonnie",170,69,"R","R",1978-09-02,1994-08-10,"smitl002","smithlo01",17,6,1613,5170,909,1488,273,58,98,533,370,140,623,849,19,92,21,46,69,1356,1264,31616,2388,101,92,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"lf",0,0,0,0,0,1,0,0,1059,0.287814313346228,0.419922630560928,0.371438206036082,0.1321083172147,0.207008152909337,0.175822050290135,0.287814313346228,0.204835589941973,0.0528046421663443,0.0112185686653772,0.0189555125725338,0.103094777562863,0.0715667311411992,0.0270793036750484,0.120502901353965,0.1642166344294,0.00367504835589942,0.0177949709864603,0.00406189555125725,0.00889748549323017,0.0133462282398453,1,1978
"lahoujo01",0,0,0,0,"N",1947,4,14,"USA","CT","Danbury",NA,NA,NA,"","","","Joe","Lahoud","Joseph Michael",198,73,"L","L",1968-04-10,1978-05-24,"lahoj101","lahoujo01",11,5,791,1925,239,429,68,12,65,218,20,20,309,339,21,16,6,5,38,493,406,10986,819,25,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rf",0,0,0,0,0,0,0,1,284,0.222857142857143,0.371948051948052,0.334368070953437,0.149090909090909,0.213910564010743,0.124155844155844,0.222857142857143,0.147532467532468,0.0353246753246753,0.00623376623376623,0.0337662337662338,0.113246753246753,0.0103896103896104,0.0103896103896104,0.160519480519481,0.176103896103896,0.0109090909090909,0.00831168831168831,0.00311688311688312,0.0025974025974026,0.0197402597402597,0,1968
